7.01,22
7.029999999999999,15
7.05,24
7.069999999999999,23
7.09,28
7.109999999999999,14
7.13,18
7.149999999999999,28
7.17,22
7.19,21
7.21,34
7.23,22
7.25,21
7.27,20
7.29,18
7.31,14
7.33,21
7.35,18
7.37,30
7.39,30
7.41,17
7.43,8
7.45,23
7.47,30
7.49,21
7.51,24
7.529999999999999,31
7.55,20
7.57,15
7.59,17
7.609999999999999,20
7.63,23
7.649999999999999,32
7.67,25
7.69,19
7.71,13
7.73,19
7.75,18
7.77,29
7.79,29
7.81,21
7.83,28
7.85,15
7.87,27
7.89,25
7.91,17
7.93,23
7.95,26
7.97,16
7.99,20
8.01,27
8.029999999999999,18
8.050000000000001,30
8.07,15
8.09,20
8.109999999999999,22
8.129999999999999,24
8.15,19
8.17,13
8.19,17
8.209999999999999,28
8.23,24
8.25,20
8.27,21
8.289999999999999,19
8.31,18
8.33,19
8.35,19
8.369999999999999,17
8.390000000000001,21
8.41,13
8.43,24
8.449999999999999,26
8.469999999999999,18
8.49,23
8.51,23
8.529999999999999,21
8.550000000000001,25
8.57,14
8.59,19
8.609999999999999,21
8.629999999999999,22
8.65,27
8.67,14
8.69,19
8.709999999999999,27
8.73,21
8.75,21
8.77,18
8.789999999999999,27
8.81,30
8.83,24
8.85,28
8.869999999999999,32
8.890000000000001,22
8.91,25
8.93,27
8.949999999999999,29
8.969999999999999,20
8.99,30
9.01,15
9.029999999999999,30
9.050000000000001,36
9.07,28
9.09,31
9.109999999999999,31
9.129999999999999,30
9.15,35
9.17,34
9.19,41
9.210000000000001,37
9.23,22
9.25,36
9.27,38
9.289999999999999,49
9.31,66
9.33,85
9.35,66
9.369999999999999,50
9.390000000000001,42
9.41,46
9.43,38
9.449999999999999,37
9.469999999999999,44
9.49,48
9.51,35
9.529999999999999,55
9.550000000000001,49
9.57,53
9.59,41
9.609999999999999,55
9.629999999999999,41
9.65,48
9.67,46
9.69,50
9.710000000000001,50
9.73,38
9.75,42
9.77,50
9.789999999999999,53
9.81,59
9.83,53
9.85,58
9.869999999999999,53
9.890000000000001,66
9.91,71
9.93,64
9.949999999999999,72
9.969999999999999,66
9.99,76
10.01,81
10.03,76
10.05,71
10.07,76
10.09,83
10.11,88
10.13,90
10.15,77
10.17,81
10.19,86
10.21,96
10.23,85
10.25,90
10.27,86
10.29,128
10.31,102
10.33,98
10.35,79
10.37,121
10.39,121
10.41,100
10.43,110
10.45,130
10.47,135
10.49,110
10.51,114
10.53,139
10.55,135
10.57,142
10.59,146
10.61,188
10.63,303
10.65,595
10.67,853
10.69,847
10.71,605
10.73,424
10.75,502
10.77,515
10.79,279
10.81,174
10.83,177
10.85,169
10.87,142
10.89,188
10.91,164
10.93,166
10.95,182
10.97,177
10.99,166
11.01,204
11.03,210
11.05,199
11.07,216
11.09,213
11.11,216
11.13,231
11.15,222
11.17,228
11.19,222
11.21,269
11.23,228
11.25,222
11.27,262
11.29,253
11.31,253
11.33,256
11.35,269
11.37,243
11.39,256
11.41,296
11.43,303
11.45,328
11.47,289
11.49,313
11.51,317
11.53,276
11.55,310
11.57,303
11.59,299
11.61,299
11.63,313
11.65,342
11.67,313
11.69,324
11.71,350
11.73,357
11.75,380
11.77,376
11.79,365
11.81,380
11.83,392
11.85,441
11.87,396
11.89,396
11.91,433
11.93,441
11.95,454
11.97,471
11.99,458
12.01,480
12.03,475
12.05,454
12.07,467
12.09,471
12.11,475
12.13,506
12.15,502
12.17,524
12.19,511
12.21,511
12.23,548
12.25,484
12.27,562
12.29,538
12.31,520
12.33,562
12.35,538
12.37,538
12.39,548
12.41,581
12.43,586
12.45,590
12.47,576
12.49,576
12.51,605
12.53,595
12.55,571
12.57,576
12.59,615
12.61,576
12.63,605
12.65,630
12.67,676
12.69,681
12.71,660
12.73,655
12.75,745
12.77,718
12.79,686
12.81,718
12.83,686
12.85,745
12.87,751
12.89,708
12.91,756
12.93,778
12.95,745
12.97,756
12.99,767
13.01,795
13.03,818
13.05,762
13.07,784
13.09,882
13.11,847
13.13,853
13.15,807
13.17,818
13.19,767
13.21,812
13.23,829
13.25,841
13.27,824
13.29,882
13.31,801
13.33,807
13.35,918
13.37,858
13.39,870
13.41,870
13.43,918
13.45,858
13.47,936
13.49,924
13.51,936
13.53,912
13.55,1005
13.57,942
13.59,936
13.61,986
13.63,912
13.65,930
13.67,961
13.69,973
13.71,918
13.73,949
13.75,955
13.77,980
13.79,936
13.81,949
13.83,949
13.85,967
13.87,1018
13.89,1043
13.91,1018
13.93,1076
13.95,1043
13.97,1030
13.99,1063
14.01,1024
14.03,1116
14.05,1102
14.07,1089
14.09,1082
14.11,1063
14.13,1063
14.15,1024
14.17,1018
14.19,1011
14.21,992
14.23,1037
14.25,1082
14.27,1037
14.29,1063
14.31,1122
14.33,1089
14.35,1156
14.37,1156
14.39,1129
14.41,1056
14.43,1109
14.45,1069
14.47,1149
14.49,1089
14.51,1122
14.53,1109
14.55,1163
14.57,1136
14.59,1156
14.61,1116
14.63,1136
14.65,1082
14.67,1142
14.69,1129
14.71,1156
14.73,1116
14.75,1156
14.77,1170
14.79,1232
14.81,1183
14.83,1163
14.85,1211
14.87,1253
14.89,1183
14.91,1190
14.93,1116
14.95,1149
14.97,1183
14.99,1156
15.01,1122
15.03,1170
15.05,1211
15.07,1156
15.09,1197
15.11,1225
15.13,1190
15.15,1176
15.17,1183
15.19,1267
15.21,1136
15.23,1142
15.25,1122
15.27,1156
15.29,1190
15.31,1149
15.33,1239
15.35,1218
15.37,1246
15.39,1190
15.41,1170
15.43,1239
15.45,1267
15.47,1218
15.49,1176
15.51,1183
15.53,1156
15.55,1129
15.57,1170
15.59,1197
15.61,1190
15.63,1274
15.65,1183
15.67,1197
15.69,1218
15.71,1218
15.73,1246
15.75,1260
15.77,1239
15.79,1239
15.81,1211
