7.01,10
7.029999999999999,9
7.05,14
7.069999999999999,7
7.09,5
7.109999999999999,9
7.13,9
7.149999999999999,12
7.17,9
7.19,11
7.21,11
7.23,4
7.25,8
7.27,14
7.29,4
7.31,7
7.33,16
7.35,6
7.37,4
7.39,9
7.41,10
7.43,11
7.45,12
7.47,9
7.49,9
7.51,7
7.529999999999999,8
7.55,7
7.57,8
7.59,7
7.609999999999999,6
7.63,7
7.649999999999999,4
7.67,7
7.69,8
7.71,7
7.73,6
7.75,8
7.77,8
7.79,6
7.81,8
7.83,10
7.85,11
7.87,7
7.89,8
7.91,10
7.93,7
7.95,8
7.97,10
7.99,10
8.01,9
8.029999999999999,8
8.050000000000001,6
8.07,5
8.09,9
8.109999999999999,7
8.129999999999999,13
8.15,7
8.17,7
8.19,17
8.209999999999999,10
8.23,11
8.25,4
8.27,12
8.289999999999999,11
8.31,10
8.33,7
8.35,12
8.369999999999999,14
8.390000000000001,14
8.41,5
8.43,14
8.449999999999999,8
8.469999999999999,9
8.49,11
8.51,11
8.529999999999999,8
8.550000000000001,9
8.57,5
8.59,8
8.609999999999999,6
8.629999999999999,15
8.65,15
8.67,20
8.69,6
8.709999999999999,9
8.73,11
8.75,15
8.77,7
8.789999999999999,14
8.81,12
8.83,7
8.85,16
8.869999999999999,15
8.890000000000001,18
8.91,15
8.93,14
8.949999999999999,16
8.969999999999999,17
8.99,15
9.01,17
9.029999999999999,12
9.050000000000001,12
9.07,8
9.09,19
9.109999999999999,17
9.129999999999999,20
9.15,26
9.17,26
9.19,18
9.210000000000001,18
9.23,24
9.25,17
9.27,27
9.289999999999999,30
9.31,37
9.33,56
9.35,59
9.369999999999999,32
9.390000000000001,32
9.41,25
9.43,31
9.449999999999999,29
9.469999999999999,27
9.49,24
9.51,30
9.529999999999999,29
9.550000000000001,30
9.57,32
9.59,34
9.609999999999999,35
9.629999999999999,28
9.65,29
9.67,36
9.69,38
9.710000000000001,44
9.73,37
9.75,45
9.77,46
9.789999999999999,48
9.81,44
9.83,38
9.85,56
9.869999999999999,45
9.890000000000001,50
9.91,48
9.93,45
9.949999999999999,48
9.969999999999999,53
9.99,48
10.01,58
10.03,66
10.05,44
10.07,76
10.09,62
10.11,61
10.13,79
10.15,62
10.17,67
10.19,77
10.21,77
10.23,71
10.25,81
10.27,62
10.29,90
10.31,79
10.33,85
10.35,76
10.37,76
10.39,83
10.41,74
10.43,76
10.45,98
10.47,94
10.49,108
10.51,90
10.53,117
10.55,106
10.57,125
10.59,139
10.61,151
10.63,243
10.65,497
10.67,625
10.69,615
10.71,449
10.73,262
10.75,350
10.77,357
10.79,313
10.81,188
10.83,139
10.85,123
10.87,132
10.89,154
10.91,174
10.93,142
10.95,139
10.97,151
10.99,156
11.01,174
11.03,172
11.05,174
11.07,164
11.09,154
11.11,180
11.13,137
11.15,185
11.17,185
11.19,188
11.21,190
11.23,172
11.25,185
11.27,202
11.29,202
11.31,228
11.33,190
11.35,182
11.37,207
11.39,219
11.41,185
11.43,210
11.45,240
11.47,231
11.49,243
11.51,234
11.53,228
11.55,272
11.57,253
11.59,222
11.61,225
11.63,231
11.65,246
11.67,253
11.69,279
11.71,296
11.73,269
11.75,289
11.77,296
11.79,303
11.81,292
11.83,296
11.85,313
11.87,299
11.89,310
11.91,335
11.93,342
11.95,306
11.97,328
11.99,328
12.01,306
12.03,357
12.05,339
12.07,357
12.09,376
12.11,350
12.13,342
12.15,353
12.17,380
12.19,350
12.21,380
12.23,361
12.25,369
12.27,388
12.29,420
12.31,408
12.33,424
12.35,380
12.37,384
12.39,372
12.41,404
12.43,380
12.45,404
12.47,420
12.49,412
12.51,433
12.53,449
12.55,454
12.57,458
12.59,396
12.61,480
12.63,471
12.65,488
12.67,462
12.69,475
12.71,467
12.73,441
12.75,493
12.77,502
12.79,502
12.81,449
12.83,467
12.85,475
12.87,511
12.89,493
12.91,497
12.93,543
12.95,502
12.97,502
12.99,524
13.01,462
13.03,520
13.05,548
13.07,511
13.09,511
13.11,557
13.13,520
13.15,515
13.17,586
13.19,557
13.21,557
13.23,557
13.25,543
13.27,586
13.29,548
13.31,552
13.33,562
13.35,581
13.37,566
13.39,571
13.41,595
13.43,566
13.45,586
13.47,586
13.49,595
13.51,590
13.53,566
13.55,590
13.57,595
13.59,605
13.61,615
13.63,581
13.65,581
13.67,557
13.69,630
13.71,586
13.73,557
13.75,625
13.77,625
13.79,615
13.81,635
13.83,625
13.85,605
13.87,562
13.89,581
13.91,640
13.93,595
13.95,630
13.97,605
13.99,600
14.01,625
14.03,645
14.05,635
14.07,630
14.09,610
14.11,630
14.13,645
14.15,581
14.17,625
14.19,615
14.21,692
14.23,620
14.25,650
14.27,650
14.29,676
14.31,620
14.33,640
14.35,660
14.37,650
14.39,610
14.41,645
14.43,640
14.45,635
14.47,630
14.49,635
14.51,676
14.53,660
14.55,697
14.57,650
14.59,650
14.61,635
14.63,630
14.65,676
14.67,645
14.69,666
14.71,650
14.73,645
14.75,692
14.77,681
14.79,671
14.81,681
14.83,650
14.85,650
14.87,645
14.89,625
14.91,671
14.93,671
14.95,630
14.97,655
14.99,666
15.01,666
15.03,640
15.05,640
15.07,708
15.09,650
15.11,650
15.13,645
15.15,645
15.17,615
15.19,681
15.21,625
15.23,686
15.25,640
15.27,671
15.29,666
15.31,640
15.33,655
15.35,640
15.37,660
15.39,620
15.41,625
15.43,681
15.45,660
15.47,645
15.49,610
15.51,660
15.53,625
15.55,681
15.57,676
15.59,615
15.61,630
15.63,635
15.65,595
15.67,615
15.69,671
15.71,655
15.73,576
15.75,676
15.77,576
15.79,615
15.81,625
15.83,552
15.85,595
15.87,625
15.89,557
15.91,615
15.93,630
15.95,630
15.97,645
15.99,600
16.01,645
16.03,595
16.05,615
16.07,600
16.09,595
16.11,610
16.13,605
16.15,630
16.17,576
16.19,562
16.21,562
16.23,586
16.25,595
16.27,538
16.29,595
16.31,552
16.33,595
16.35,534
16.37,581
16.39,538
16.41,566
16.43,562
16.45,548
16.47,566
16.49,543
16.51,557
16.53,534
16.55,605
16.57,576
16.59,524
16.61,511
16.63,538
16.65,595
16.67,506
16.69,502
16.71,529
16.73,562
16.75,515
16.77,557
16.79,502
16.81,524
16.83,529
16.85,502
16.87,497
16.89,538
16.91,497
16.93,480
16.95,511
16.97,497
16.99,475
17.01,467
17.03,454
17.05,467
17.07,506
17.09,467
17.11,467
17.13,484
17.15,484
17.17,445
17.19,458
17.21,454
17.23,475
17.25,433
17.27,458
17.29,449
17.31,467
17.33,493
17.35,484
17.37,462
17.39,441
17.41,441
17.43,441
17.45,404
17.47,420
17.49,396
17.51,437
17.53,428
17.55,441
17.57,437
17.59,437
17.61,428
17.63,384
17.65,404
17.67,408
17.69,380
17.71,376
17.73,388
17.75,392
17.77,388
17.79,400
17.81,369
17.83,388
17.85,384
17.87,361
17.89,400
17.91,369
17.93,384
17.95,384
17.97,339
17.99,369
18.01,361
18.03,350
18.05,342
18.07,339
18.09,357
18.11,339
18.13,342
18.15,339
18.17,369
18.19,313
18.21,350
18.23,350
18.25,306
18.27,350
18.29,324
18.31,335
18.33,324
18.35,331
18.37,292
18.39,320
18.41,317
18.43,310
18.45,357
18.47,292
18.49,313
18.51,320
18.53,320
18.55,328
18.57,353
18.59,282
18.61,276
18.63,276
18.65,313
18.67,279
18.69,282
18.71,317
18.73,289
18.75,289
18.77,279
18.79,299
18.81,276
18.83,272
18.85,289
18.87,286
18.89,286
18.91,272
18.93,276
18.95,266
18.97,253
18.99,262
19.01,282
19.03,286
19.05,240
19.07,250
19.09,256
19.11,225
19.13,250
19.15,259
19.17,225
19.19,250
19.21,259
19.23,272
19.25,225
19.27,240
19.29,243
19.31,243
19.33,225
19.35,210
19.37,207
19.39,231
19.41,204
19.43,207
19.45,231
19.47,237
19.49,196
19.51,185
19.53,216
19.55,222
19.57,234
19.59,228
19.61,222
19.63,210
19.65,234
19.67,234
19.69,188
19.71,188
19.73,193
19.75,207
19.77,174
19.79,196
19.81,199
19.83,169
19.85,188
19.87,177
19.89,202
19.91,169
19.93,207
19.95,174
19.97,185
19.99,169
20.01,190
20.03,180
20.05,199
20.07,182
20.09,185
20.11,185
20.13,161
20.15,177
20.17,193
20.19,204
20.21,188
20.23,190
20.25,185
20.27,185
20.29,185
20.31,185
20.33,161
20.35,190
20.37,193
20.39,172
20.41,164
20.43,151
20.45,149
20.47,144
20.49,132
20.51,159
20.53,142
20.55,161
20.57,161
20.59,182
20.61,144
20.63,159
20.65,135
20.67,144
20.69,144
20.71,139
20.73,159
20.75,154
20.77,130
20.79,151
20.81,144
20.83,156
20.85,130
20.87,151
20.89,144
20.91,137
20.93,180
20.95,196
20.97,177
20.99,166
21.01,149
21.03,130
21.05,121
21.07,114
21.09,137
21.11,128
21.13,121
21.15,112
21.17,137
21.19,125
21.21,130
21.23,114
21.25,114
21.27,123
21.29,146
21.31,161
21.33,185
21.35,149
21.37,132
21.39,137
21.41,123
21.43,106
21.45,123
21.47,112
21.49,154
21.51,151
21.53,149
21.55,108
21.57,117
21.59,98
21.61,112
21.63,106
21.65,98
21.67,94
21.69,112
21.71,112
21.73,117
21.75,88
21.77,90
21.79,102
21.81,83
21.83,112
21.85,106
21.87,112
21.89,102
21.91,102
21.93,86
21.95,100
21.97,108
21.99,100
22.01,92
22.03,96
22.05,83
22.07,90
22.09,100
22.11,100
22.13,88
22.15,86
22.17,85
22.19,92
22.21,98
22.23,102
22.25,83
22.27,83
22.29,88
22.31,83
22.33,88
22.35,90
22.37,102
22.39,104
22.41,112
22.43,83
22.45,86
22.47,79
22.49,79
22.51,74
22.53,88
22.55,85
22.57,85
22.59,72
22.61,79
22.63,90
22.65,88
22.67,86
22.69,88
22.71,74
22.73,76
22.75,72
22.77,74
22.79,96
22.81,67
22.83,79
22.85,104
22.87,102
22.89,76
22.91,88
22.93,83
22.95,90
22.97,83
22.99,72
23.01,76
23.03,86
23.05,71
23.07,79
23.09,72
23.11,86
23.13,76
23.15,74
23.17,77
23.19,94
23.21,71
23.23,66
23.25,83
23.27,72
23.29,61
23.31,72
23.33,62
23.35,72
23.37,76
23.39,74
23.41,61
23.43,72
23.45,79
23.47,90
